Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
58	88	0	0.809179214	101463.918	101463.859	101463.775	101463.922	0.146988873	0	0	0	808.291	0	0	3
59	89	0	0.823130579	101463.916	101463.863	101463.782	101463.922	0.139906646	0	0	0	809.515	0	0	3
60	90	0	0.837081945	101463.913	101463.866	101463.782	101463.922	0.139906646	0	0	0	810.684	0	0	3
61	92	0	0.851033311	101463.909	101463.87	101463.782	101463.922	0.139906646	0	0	0	811.864	0	0	3
62	93	0	0.864984677	101463.906	101463.873	101463.782	101463.922	0.139906646	0	0	0	813.045	0	0	3
63	95	0	0.878936042	101463.902	101463.876	101463.782	101463.922	0.139906646	0	0	0	814.231	0	0	3
64	96	0	0.892887408	101463.899	101463.879	101463.782	101463.922	0.139906646	0	0	0	815.417	0	0	3
65	97	0	0.906838774	101463.896	101463.882	101463.782	101463.922	0.139906646	0	0	0	816.592	0	0	3
66	99	0	0.92079014	101463.892	101463.885	101463.782	101463.922	0.139906646	0	0	0	817.795	0	0	3
67	100	0	0.934741505	101463.889	101463.888	101463.782	101463.922	0.139906646	0	0	0	818.981	0	0	3
68	101	0	0.948692871	101463.886	101463.891	101463.785	101463.922	0.137421407	0	0	0	820.196	0	0	3
69	103	0	0.962644237	101463.882	101463.894	101463.794	101463.922	0.128390597	0	0	0	821.452	0	0	3
70	104	0	0.976595603	101463.88	101463.896	101463.808	101463.922	0.114211144	0	0	0	822.659	0	0	3
71	106	0	0.990546968	101463.877	101463.898	101463.823	101463.922	0.0988160757	0	0	0	823.85	0	0	3
72	107	0	1.00449833	101463.875	101463.899	101463.843	101463.922	0.0790835132	7.59890309	0	100	825.041	0	0	3
73	108	0	1.0184497	101463.873	101463.9	101463.859	101463.922	0.0630155991	7.59890309	0	100	826.224	0	0	3
74	110	0	1.03240107	101463.87	101463.901	101463.87	101463.922	0.0515952961	7.59890309	0	100	827.409	0	0	3
75	111	0	1.04635243	101463.869	101463.901	101463.869	101463.922	0.0534869548	7.59890309	0	100	828.591	0	0	3
76	112	0	1.0603038	101463.867	101463.9	101463.867	101463.922	0.0553658428	7.59890309	0	100	829.923	0	0	3
77	114	0	1.07425516	101463.865	101463.9	101463.865	101463.922	0.057328613	7.59890309	0	100	831.198	0	0	3
78	115	0	1.08820653	101463.863	101463.899	101463.863	101463.922	0.0591807796	7.59890309	0	100	832.57	0	0	3
79	117	0	1.10215789	101463.861	101463.898	101463.861	101463.922	0.0607099754	7.59890309	0	100	833.878	0	0	3
80	118	0	1.11610926	101463.86	101463.897	101463.86	101463.922	0.0622114543	7.59890309	0	100	835.251	0	0	3
81	119	0	1.13006063	101463.859	101463.895	101463.859	101463.922	0.063147416	7.59890309	0	100	836.569	0	0	3
82	121	0	1.14401199	101463.858	101463.894	101463.858	101463.922	0.0643704496	7.59890309	0	100	837.927	0	0	3
83	122	0	1.15796336	101463.857	101463.893	101463.857	101463.922	0.0651553733	7.59890309	0	100	839.259	0	0	3
84	123	0	1.17191472	101463.856	101463.891	101463.856	101463.922	0.066299427	7.59890309	0	100	840.611	0	0	3
85	125	0	1.18586609	101463.855	101463.889	101463.855	101463.922	0.0667370144	7.59890309	0	100	841.941	0	0	3
86	126	0	1.19981745	101463.854	101463.888	101463.854	101463.922	0.0677990043	7.59890309	0	100	843.282	0	0	3
87	128	0	1.21376882	101463.854	101463.886	101463.854	101463.922	0.0681232782	7.59890309	0	100	844.593	0	0	3
88	129	0	1.22772019	101463.853	101463.884	101463.853	101463.922	0.0656050526	7.59890309	0	100	845.954	0	0	3
89	130	0	1.24167155	101463.852	101463.882	101463.852	101463.922	0.060215626	7.59890309	0	100	847.265	0	0	3
90	132	0	1.25562292	101463.851	101463.88	101463.851	101463.921	0.0551866315	7.59890309	0	100	848.659	0	0	3
91	133	0	1.26957428	101463.851	101463.878	101463.851	101463.92	0.0504979601	7.59890309	0	100	850.147	0	0	3
92	134	0	1.28352565	101463.85	101463.876	101463.85	101463.919	0.046053073	7.59890309	0	100	851.526	0	0	3
93	136	0	1.29747701	101463.849	101463.874	101463.849	101463.918	0.041883825	7.59890309	0	100	853.008	0	0	3
94	137	0	1.31142838	101463.848	101463.872	101463.848	101463.916	0.0379703811	7.59890309	0	100	854.271	0	0	3
95	138	0	1.32537975	101463.848	101463.87	101463.848	101463.913	0.0343281675	7.59890309	0	100	855.737	0	0	3
96	140	0	1.33933111	101463.847	101463.868	101463.847	101463.909	0.0321743601	7.59890309	0	100	856.993	0	0	3
97	141	0	1.35328248	101463.846	101463.867	101463.846	101463.906	0.0339272993	7.59890309	0	100	858.311	0	0	3
98	143	0	1.36723384	101463.845	101463.865	101463.845	101463.902	0.0356130755	7.59890309	0	100	859.733	0	0	3
99	144	0	1.38118521	101463.845	101463.863	101463.845	101463.899	0.0372075648	7.59890309	0	100	861.385	0	0	3
100	145	0	1.39513658	101463.844	101463.862	101463.844	101463.896	0.0387420953	7.59890309	0	100	862.789	0	0	3
101	147	0	1.40908794	101463.844	101463.86	101463.844	101463.892	0.0401894215	7.59890309	0	100	864.213	0	0	3
102	148	0	1.42303931	101463.843	101463.859	101463.843	101463.889	0.0415601153	7.59890309	0	100	865.6	0	0	3
