Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
57	196	0	0.63858315	101924.323	102138.049	101924.323	102636.846	712.523643	0	0	0	930.939	0	0	3
58	199	0	0.649786364	101919.055	102122.098	101919.055	102593.456	674.400955	0	0	0	925.368	0	0	3
59	202	0	0.660989577	101912.967	102106.976	101912.967	102551.271	638.303995	0	0	0	919.017	0	0	3
60	205	0	0.67219279	101907.582	102092.672	101907.582	102512.343	604.760851	0	0	0	914.024	0	0	3
61	208	0	0.683396003	101901.519	102079.098	101901.519	102476.515	574.996279	0	0	0	907.791	0	0	3
62	211	0	0.694599216	101896.188	102066.202	101896.188	102440.745	544.556579	0	0	0	902.821	0	0	3
63	214	0	0.705802429	101890.191	102053.967	101890.191	102404.922	514.731287	0	0	0	897.214	0	0	3
64	217	0	0.717005643	101884.273	102042.397	101884.273	102369.185	484.911701	0	0	0	891.636	0	0	3
65	220	0	0.728208856	101878.18	102031.486	101878.18	102339.694	461.513831	0	0	0	885.594	0	0	3
66	223	0	0.739412069	101872.216	102021.098	101872.216	102309.697	437.480338	0	0	0	879.93	0	0	3
67	226	0	0.750615282	101866.057	102011.239	101866.057	102279.81	413.752764	0	0	0	874.217	0	0	3
68	229	0	0.761818495	101860.058	102001.911	101860.058	102250.377	390.318497	0	0	0	868.547	0	0	3
69	232	0	0.773021708	101853.867	101993.1	101853.867	102221.991	368.124552	0	0	0	862.7	0	0	3
70	235	0	0.784224922	101847.841	101984.785	101847.841	102199.64	351.79978	0	0	0	856.896	0	0	3
71	238	0	0.795428135	101841.596	101976.829	101841.596	102178.023	336.426671	0	0	0	850.716	0	0	3
72	241	0	0.806631348	101835.695	101969.221	101835.695	102157.553	321.858608	0	0	0	845.873	0	0	3
73	244	0	0.817834561	101829.657	101961.935	101829.657	102137.934	308.276254	0	0	0	840.415	0	0	3
74	247	0	0.829037774	101823.782	101954.954	101823.782	102119.077	295.294362	0	0	0	834.529	0	0	3
75	250	0	0.840240987	101817.737	101948.257	101817.737	102104.784	287.047435	0	0	0	828.652	0	0	3
76	253	0	0.851444201	101812.495	101941.762	101812.495	102091.507	279.012205	0	0	0	823.779	0	0	3
