Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
57	196	0	0.63858315	101180.375	101180.606	101180.375	101181.06	0.685508239	0	0	0	967.818	0	0	3
58	199	0	0.649786364	101180.375	101180.59	101180.375	101181.04	0.665622757	0	0	0	962.546	0	0	3
59	202	0	0.660989577	101180.376	101180.576	101180.375	101181.002	0.627780911	0	0	0	956.45	0	0	3
60	205	0	0.67219279	101180.377	101180.562	101180.375	101180.985	0.610366362	0	0	0	951.059	0	0	3
61	208	0	0.683396003	101180.377	101180.548	101180.375	101180.949	0.574020892	0	0	0	944.99	0	0	3
62	211	0	0.694599216	101180.376	101180.536	101180.375	101180.928	0.553237356	0	0	0	939.655	0	0	3
63	214	0	0.705802429	101180.375	101180.523	101180.375	101180.897	0.521902144	0	0	0	933.654	0	0	3
64	217	0	0.717005643	101180.373	101180.512	101180.373	101180.872	0.499031622	0	0	0	927.732	0	0	3
65	220	0	0.728208856	101180.372	101180.5	101180.372	101180.847	0.474906503	0	0	0	921.636	0	0	3
66	223	0	0.739412069	101180.371	101180.49	101180.371	101180.822	0.450999476	0	0	0	915.668	0	0	3
67	226	0	0.750615282	101180.37	101180.48	101180.37	101180.794	0.424420793	0	0	0	909.505	0	0	3
68	229	0	0.761818495	101180.369	101180.47	101180.369	101180.768	0.399103043	0	0	0	903.502	0	0	3
69	232	0	0.773021708	101180.366	101180.461	101180.366	101180.74	0.373804696	0	0	0	897.308	0	0	3
70	235	0	0.784224922	101180.365	101180.453	101180.365	101180.717	0.352731788	0	0	0	891.278	0	0	3
71	238	0	0.795428135	101180.362	101180.445	101180.362	101180.689	0.326948283	0	0	0	885.031	0	0	3
72	241	0	0.806631348	101180.361	101180.438	101180.361	101180.664	0.302830905	0	0	0	879.125	0	0	3
73	244	0	0.817834561	101180.358	101180.431	101180.358	101180.641	0.282167714	0	0	0	873.086	0	0	3
74	247	0	0.829037774	101180.356	101180.425	101180.356	101180.619	0.263062797	0	0	0	867.207	0	0	3
75	250	0	0.840240987	101180.354	101180.419	101180.354	101180.6	0.246341854	0	0	0	861.159	0	0	3
76	253	0	0.851444201	101180.353	101180.413	101180.353	101180.578	0.225909192	0	0	0	855.914	0	0	3
77	256	0	0.862647414	101180.35	101180.408	101180.35	101180.559	0.208993907	0	0	0	849.9	0	0	3
78	259	0	0.873850627	101180.348	101180.404	101180.348	101180.542	0.193497197	0	0	0	844.259	0	0	3
79	262	0	0.88505384	101180.344	101180.399	101180.344	101180.524	0.179722296	0	0	0	838.273	0	0	3
80	265	0	0.896257053	101180.342	101180.395	101180.342	101180.511	0.168854462	0	0	0	832.826	0	0	3
81	268	0	0.907460266	101180.339	101180.391	101180.339	101180.496	0.157117843	0	0	0	826.684	0	0	3
82	271	0	0.918663479	101180.337	101180.388	101180.337	101180.482	0.145790812	0	0	0	821.599	0	0	3
83	274	0	0.929866693	101180.333	101180.385	101180.333	101180.473	0.139994715	0	0	0	815.804	0	0	3
84	277	0	0.941069906	101180.33	101180.381	101180.33	101180.468	0.138183272	0	0	0	810.332	0	0	3
85	280	0	0.952273119	101180.327	101180.378	101180.327	101180.462	0.135578023	0	0	0	804.754	0	0	3
